dst_region,year,asset,region,technology,installed,capacity
Central,2030,17,Central,BIO,2020,2.29140000000
Central,2030,18,Central,CC_GAS,2020,77.11810000000
Central,2030,20,Central,HYD_LS,2020,18.85220000000
Central,2030,21,Central,OC_GAS,2020,71.13070000000
Central,2030,22,Central,OC_OIL,2020,4.60430000000
Central,2030,23,Central,ON_WIND,2020,0.41690000000
Central,2030,24,Central,PV_GND,2020,1.34600000000
Central,2030,25,Central,PV_SSG,2020,15.16090000000
Central,2035,17,Central,BIO,2020,2.29140000000
Central,2035,18,Central,CC_GAS,2020,77.11810000000
Central,2035,20,Central,HYD_LS,2020,18.85220000000
Central,2035,21,Central,OC_GAS,2020,23.39400000000
Central,2035,22,Central,OC_OIL,2020,0.54180000000
Central,2035,23,Central,ON_WIND,2020,0.41690000000
Central,2035,24,Central,PV_GND,2020,1.34600000000
Central,2035,25,Central,PV_SSG,2020,15.16090000000
Central,2040,17,Central,BIO,2020,2.12300000000
Central,2040,18,Central,CC_GAS,2020,77.11810000000
Central,2040,20,Central,HYD_LS,2020,18.85220000000
Central,2040,21,Central,OC_GAS,2020,17.68980000000
Central,2040,22,Central,OC_OIL,2020,0.37840000000
Central,2040,24,Central,PV_GND,2020,1.34600000000
Central,2040,25,Central,PV_SSG,2020,15.16090000000
Central,2044,17,Central,BIO,2020,0.42460000000
Central,2044,18,Central,CC_GAS,2020,77.11810000000
Central,2044,20,Central,HYD_LS,2020,18.85220000000
Central,2044,21,Central,OC_GAS,2020,3.59350000000
Central,2044,22,Central,OC_OIL,2020,0.07570000000
Central,2044,24,Central,PV_GND,2020,0.26920000000
Central,2044,25,Central,PV_SSG,2020,6.15400000000
Central,2045,18,Central,CC_GAS,2020,77.11810000000
Central,2045,20,Central,HYD_LS,2020,18.85220000000
Central,2045,21,Central,OC_GAS,2020,0.06940000000
Central,2045,25,Central,PV_SSG,2020,3.90230000000
Central,2049,18,Central,CC_GAS,2020,44.01740000000
Central,2049,20,Central,HYD_LS,2020,4.11860000000
Central,2049,21,Central,OC_GAS,2020,0.01390000000
Central,2049,25,Central,PV_SSG,2020,0.78050000000
Central,2050,18,Central,CC_GAS,2020,35.74230000000
Central,2050,20,Central,HYD_LS,2020,0.43520000000
Central,2054,18,Central,CC_GAS,2020,30.63620000000
Central,2054,20,Central,HYD_LS,2020,0.37300000000
Central,2055,18,Central,CC_GAS,2020,29.35970000000
