timeslice,commodity,asset,year,dst_region,technology,installed,month,day,hour,supply
0,electricity,0,2020,BajaCalif,GAS_GT,2020,all-year,all-week,night,21.23400000000
0,electricity,0,2025,BajaCalif,GAS_GT,2020,all-year,all-week,night,15.92550000000
0,electricity,1,2020,BajaCalif,GEOTH,2020,all-year,all-week,night,5.09840000000
0,electricity,1,2025,BajaCalif,GEOTH,2020,all-year,all-week,night,3.82380000000
0,electricity,2,2020,BajaCalif,OIL,2020,all-year,all-week,night,0.01680000000
0,electricity,2,2025,BajaCalif,OIL,2020,all-year,all-week,night,0.01260000000
0,electricity,3,2020,BajaCalif,PV_GND,2020,all-year,all-week,night,0.00950000000
0,electricity,3,2025,Central,PV_GND,2020,all-year,all-week,night,200.60120000000
0,electricity,3,2025,BajaCalif,PV_GND,2020,all-year,all-week,night,0.00720000000
0,electricity,4,2020,BajaCalif,WIND_ON,2020,all-year,all-week,night,0.02100000000
0,electricity,4,2025,BajaCalif,WIND_ON,2020,all-year,all-week,night,0.01570000000
0,electricity,5,2020,BajaCalifSouth,GAS_GT,2020,all-year,all-week,night,1.06690000000
0,electricity,5,2025,BajaCalifSouth,GAS_GT,2020,all-year,all-week,night,0.80020000000
0,electricity,6,2020,BajaCalifSouth,OIL,2020,all-year,all-week,night,3.98640000000
0,electricity,6,2025,BajaCalifSouth,OIL,2020,all-year,all-week,night,2.98980000000
0,electricity,7,2020,BajaCalifSouth,PV_GND,2020,all-year,all-week,night,0.11320000000
0,electricity,7,2025,BajaCalifSouth,PV_GND,2020,all-year,all-week,night,365.28330000000
0,electricity,8,2020,BajaCalifSouth,WIND_ON,2020,all-year,all-week,night,0.10490000000
0,electricity,8,2025,BajaCalifSouth,WIND_ON,2020,all-year,all-week,night,0.07870000000
0,electricity,9,2020,Central,BIO,2020,all-year,all-week,night,0.00520000000
0,electricity,9,2025,Central,BIO,2020,all-year,all-week,night,0.00390000000
0,electricity,10,2020,Central,GAS_GT,2020,all-year,all-week,night,39.43730000000
0,electricity,10,2020,Eastern,GAS_GT,2020,all-year,all-week,night,10.68590000000
0,electricity,10,2020,Western,GAS_GT,2020,all-year,all-week,night,12.77440000000
0,electricity,10,2025,Central,GAS_GT,2020,all-year,all-week,night,29.57790000000
