asset,year,dst_region,region,technology,installed,capacity
0,2035,BajaCalif,BajaCalif,GAS_GT,2020,59.84250000000
0,2040,BajaCalif,BajaCalif,GAS_GT,2020,44.88190000000
0,2045,BajaCalif,BajaCalif,GAS_GT,2020,33.66140000000
0,2049,BajaCalif,BajaCalif,GAS_GT,2020,26.92910000000
0,2050,BajaCalif,BajaCalif,GAS_GT,2020,25.24610000000
0,2054,BajaCalif,BajaCalif,GAS_GT,2020,12.62300000000
0,2055,BajaCalif,BajaCalif,GAS_GT,2020,12.62300000000
0,2059,BajaCalif,BajaCalif,GAS_GT,2020,12.62300000000
0,2060,BajaCalif,BajaCalif,GAS_GT,2020,12.62300000000
0,2064,BajaCalif,BajaCalif,GAS_GT,2020,12.62300000000
0,2065,BajaCalif,BajaCalif,GAS_GT,2020,12.62300000000
1,2035,BajaCalif,BajaCalif,GEOTH,2020,14.36860000000
1,2040,BajaCalif,BajaCalif,GEOTH,2020,10.77640000000
1,2045,BajaCalif,BajaCalif,GEOTH,2020,8.08230000000
1,2049,BajaCalif,BajaCalif,GEOTH,2020,6.46590000000
1,2050,BajaCalif,BajaCalif,GEOTH,2020,6.06170000000
1,2054,BajaCalif,BajaCalif,GEOTH,2020,3.03090000000
1,2055,BajaCalif,BajaCalif,GEOTH,2020,3.03090000000
1,2059,BajaCalif,BajaCalif,GEOTH,2020,3.03090000000
1,2060,BajaCalif,BajaCalif,GEOTH,2020,3.03090000000
1,2064,BajaCalif,BajaCalif,GEOTH,2020,3.03090000000
1,2065,BajaCalif,BajaCalif,GEOTH,2020,3.03090000000
2,2035,BajaCalif,BajaCalif,OIL,2020,0.05320000000
2,2040,BajaCalif,BajaCalif,OIL,2020,0.03990000000
2,2045,BajaCalif,BajaCalif,OIL,2020,0.02990000000
2,2049,BajaCalif,BajaCalif,OIL,2020,0.02390000000
2,2050,BajaCalif,BajaCalif,OIL,2020,0.02250000000
2,2054,BajaCalif,BajaCalif,OIL,2020,0.01120000000
2,2055,BajaCalif,BajaCalif,OIL,2020,0.01120000000
2,2059,BajaCalif,BajaCalif,OIL,2020,0.01120000000
2,2060,BajaCalif,BajaCalif,OIL,2020,0.01120000000
2,2064,BajaCalif,BajaCalif,OIL,2020,0.01120000000
2,2065,BajaCalif,BajaCalif,OIL,2020,0.01120000000
3,2035,Central,BajaCalif,PV_GND,2020,7936.66580000000
3,2035,BajaCalif,BajaCalif,PV_GND,2020,0.18630000000
3,2040,Central,BajaCalif,PV_GND,2020,7936.66580000000
3,2040,BajaCalif,BajaCalif,PV_GND,2020,0.13970000000
3,2045,Central,BajaCalif,PV_GND,2020,7936.66580000000
3,2045,BajaCalif,BajaCalif,PV_GND,2020,0.10480000000
3,2049,Central,BajaCalif,PV_GND,2020,7936.66580000000
3,2049,BajaCalif,BajaCalif,PV_GND,2020,0.08380000000
3,2050,BajaCalif,BajaCalif,PV_GND,2020,0.07860000000
3,2054,BajaCalif,BajaCalif,PV_GND,2020,0.03930000000
3,2055,BajaCalif,BajaCalif,PV_GND,2020,0.03930000000
3,2059,BajaCalif,BajaCalif,PV_GND,2020,0.03930000000
3,2060,BajaCalif,BajaCalif,PV_GND,2020,0.03930000000
3,2064,BajaCalif,BajaCalif,PV_GND,2020,0.03930000000
3,2065,BajaCalif,BajaCalif,PV_GND,2020,0.03930000000
4,2035,Central,BajaCalif,PV_GND,2025,9486.33110000000
4,2040,Central,BajaCalif,PV_GND,2025,9486.33110000000
4,2045,Central,BajaCalif,PV_GND,2025,9486.33110000000
4,2049,Central,BajaCalif,PV_GND,2025,9486.33110000000
4,2050,Central,BajaCalif,PV_GND,2025,9486.33110000000
4,2054,Central,BajaCalif,PV_GND,2025,9486.33110000000
5,2035,BajaCalif,BajaCalif,PV_GND,2030,15288.51920000000
5,2040,BajaCalif,BajaCalif,PV_GND,2030,15288.51920000000
5,2045,BajaCalif,BajaCalif,PV_GND,2030,15288.51920000000
5,2049,BajaCalif,BajaCalif,PV_GND,2030,15288.51920000000
5,2050,BajaCalif,BajaCalif,PV_GND,2030,15288.51920000000
5,2054,BajaCalif,BajaCalif,PV_GND,2030,15288.51920000000
5,2055,BajaCalif,BajaCalif,PV_GND,2030,15288.51920000000
5,2059,BajaCalif,BajaCalif,PV_GND,2030,15288.51920000000
6,2040,BajaCalif,BajaCalif,PV_GND,2035,21974.94530000000
6,2045,BajaCalif,BajaCalif,PV_GND,2035,21974.94530000000
6,2049,BajaCalif,BajaCalif,PV_GND,2035,21974.94530000000
6,2050,BajaCalif,BajaCalif,PV_GND,2035,21974.94530000000
6,2054,BajaCalif,BajaCalif,PV_GND,2035,21974.94530000000
6,2055,BajaCalif,BajaCalif,PV_GND,2035,21974.94530000000
6,2059,BajaCalif,BajaCalif,PV_GND,2035,21974.94530000000
6,2060,BajaCalif,BajaCalif,PV_GND,2035,21974.94530000000
6,2064,BajaCalif,BajaCalif,PV_GND,2035,21974.94530000000
7,2035,BajaCalif,BajaCalif,WIND_ON,2020,0.26610000000
7,2040,BajaCalif,BajaCalif,WIND_ON,2020,0.19960000000
7,2045,BajaCalif,BajaCalif,WIND_ON,2020,0.14970000000
7,2049,BajaCalif,BajaCalif,WIND_ON,2020,0.11970000000
7,2050,BajaCalif,BajaCalif,WIND_ON,2020,0.11230000000
7,2054,BajaCalif,BajaCalif,WIND_ON,2020,0.05610000000
7,2055,BajaCalif,BajaCalif,WIND_ON,2020,0.05610000000
7,2059,BajaCalif,BajaCalif,WIND_ON,2020,0.05610000000
7,2060,BajaCalif,BajaCalif,WIND_ON,2020,0.05610000000
7,2064,BajaCalif,BajaCalif,WIND_ON,2020,0.05610000000
7,2065,BajaCalif,BajaCalif,WIND_ON,2020,0.05610000000
8,2035,BajaCalifSouth,BajaCalifSouth,GAS_GT,2020,3.00680000000
8,2040,BajaCalifSouth,BajaCalifSouth,GAS_GT,2020,2.25510000000
8,2045,BajaCalifSouth,BajaCalifSouth,GAS_GT,2020,1.69130000000
8,2049,BajaCalifSouth,BajaCalifSouth,GAS_GT,2020,1.35300000000
8,2050,BajaCalifSouth,BajaCalifSouth,GAS_GT,2020,1.26850000000
8,2054,BajaCalifSouth,BajaCalifSouth,GAS_GT,2020,0.98660000000
8,2055,BajaCalifSouth,BajaCalifSouth,GAS_GT,2020,0.91610000000
8,2059,BajaCalifSouth,BajaCalifSouth,GAS_GT,2020,0.63420000000
8,2060,BajaCalifSouth,BajaCalifSouth,GAS_GT,2020,0.63420000000
8,2064,BajaCalifSouth,BajaCalifSouth,GAS_GT,2020,0.63420000000
8,2065,BajaCalifSouth,BajaCalifSouth,GAS_GT,2020,0.63420000000
9,2035,BajaCalifSouth,BajaCalifSouth,OIL,2020,12.63900000000
9,2040,BajaCalifSouth,BajaCalifSouth,OIL,2020,9.47930000000
9,2045,BajaCalifSouth,BajaCalifSouth,OIL,2020,7.10950000000
9,2049,BajaCalifSouth,BajaCalifSouth,OIL,2020,5.68760000000
9,2050,BajaCalifSouth,BajaCalifSouth,OIL,2020,5.33210000000
9,2054,BajaCalifSouth,BajaCalifSouth,OIL,2020,4.14720000000
9,2055,BajaCalifSouth,BajaCalifSouth,OIL,2020,3.85100000000
9,2059,BajaCalifSouth,BajaCalifSouth,OIL,2020,2.66600000000
9,2060,BajaCalifSouth,BajaCalifSouth,OIL,2020,2.66600000000
9,2064,BajaCalifSouth,BajaCalifSouth,OIL,2020,2.66600000000
9,2065,BajaCalifSouth,BajaCalifSouth,OIL,2020,2.66600000000
10,2035,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,14478.56970000000
10,2040,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,14478.01760000000
10,2045,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,14477.60350000000
10,2049,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,14477.35500000000
10,2050,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,0.93170000000
10,2054,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,0.72470000000
10,2055,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,0.67290000000
10,2059,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,0.46590000000
10,2060,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,0.46590000000
10,2064,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,0.46590000000
10,2065,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,0.46590000000
11,2035,Central,BajaCalifSouth,PV_GND,2030,10525.16340000000
11,2040,Central,BajaCalifSouth,PV_GND,2030,10525.16340000000
11,2045,Central,BajaCalifSouth,PV_GND,2030,10525.16340000000
11,2049,Central,BajaCalifSouth,PV_GND,2030,10525.16340000000
11,2050,Central,BajaCalifSouth,PV_GND,2030,10525.16340000000
11,2054,Central,BajaCalifSouth,PV_GND,2030,10525.16340000000
11,2055,Central,BajaCalifSouth,PV_GND,2030,10525.16340000000
11,2059,Central,BajaCalifSouth,PV_GND,2030,10525.16340000000
12,2040,Central,BajaCalifSouth,PV_GND,2035,12046.37500000000
12,2045,Central,BajaCalifSouth,PV_GND,2035,12046.37500000000
12,2049,Central,BajaCalifSouth,PV_GND,2035,12046.37500000000
12,2050,Central,BajaCalifSouth,PV_GND,2035,12046.37500000000
12,2054,Central,BajaCalifSouth,PV_GND,2035,12046.37500000000
12,2055,Central,BajaCalifSouth,PV_GND,2035,12046.37500000000
12,2059,Central,BajaCalifSouth,PV_GND,2035,12046.37500000000
12,2060,Central,BajaCalifSouth,PV_GND,2035,12046.37500000000
12,2064,Central,BajaCalifSouth,PV_GND,2035,12046.37500000000
13,2035,BajaCalifSouth,BajaCalifSouth,WIND_ON,2020,1.33040000000
13,2040,BajaCalifSouth,BajaCalifSouth,WIND_ON,2020,0.99780000000
13,2045,BajaCalifSouth,BajaCalifSouth,WIND_ON,2020,0.74840000000
13,2049,BajaCalifSouth,BajaCalifSouth,WIND_ON,2020,0.59870000000
13,2050,BajaCalifSouth,BajaCalifSouth,WIND_ON,2020,0.56130000000
13,2054,BajaCalifSouth,BajaCalifSouth,WIND_ON,2020,0.43650000000
13,2055,BajaCalifSouth,BajaCalifSouth,WIND_ON,2020,0.40540000000
13,2059,BajaCalifSouth,BajaCalifSouth,WIND_ON,2020,0.28060000000
13,2060,BajaCalifSouth,BajaCalifSouth,WIND_ON,2020,0.28060000000
13,2064,BajaCalifSouth,BajaCalifSouth,WIND_ON,2020,0.28060000000
13,2065,BajaCalifSouth,BajaCalifSouth,WIND_ON,2020,0.28060000000
14,2035,Central,Central,BIO,2020,0.02660000000
14,2040,Central,Central,BIO,2020,0.02000000000
14,2045,Central,Central,BIO,2020,0.01500000000
14,2049,Central,Central,BIO,2020,0.01200000000
14,2050,Central,Central,BIO,2020,0.01120000000
14,2054,Central,Central,BIO,2020,0.00560000000
14,2055,Central,Central,BIO,2020,0.00560000000
14,2059,Central,Central,BIO,2020,0.00560000000
14,2060,Central,Central,BIO,2020,0.00560000000
14,2064,Central,Central,BIO,2020,0.00560000000
14,2065,Central,Central,BIO,2020,0.00560000000
15,2035,Central,Central,GAS_GT,2020,111.14370000000
15,2035,Eastern,Central,GAS_GT,2020,30.11550000000
15,2035,Western,Central,GAS_GT,2020,36.00130000000
15,2040,Central,Central,GAS_GT,2020,83.35780000000
15,2040,Eastern,Central,GAS_GT,2020,22.58660000000
15,2040,Western,Central,GAS_GT,2020,27.00100000000
15,2045,Central,Central,GAS_GT,2020,62.51830000000
15,2045,Eastern,Central,GAS_GT,2020,16.94000000000
15,2045,Western,Central,GAS_GT,2020,20.25070000000
15,2049,Central,Central,GAS_GT,2020,50.01470000000
15,2049,Eastern,Central,GAS_GT,2020,13.55200000000
15,2049,Western,Central,GAS_GT,2020,16.20060000000
15,2050,Central,Central,GAS_GT,2020,46.88880000000
15,2050,Eastern,Central,GAS_GT,2020,12.70500000000
15,2050,Western,Central,GAS_GT,2020,15.18800000000
15,2054,Central,Central,GAS_GT,2020,23.44440000000
15,2054,Eastern,Central,GAS_GT,2020,6.35250000000
15,2054,Western,Central,GAS_GT,2020,7.59400000000
15,2055,Central,Central,GAS_GT,2020,23.44440000000
15,2055,Eastern,Central,GAS_GT,2020,6.35250000000
15,2055,Western,Central,GAS_GT,2020,7.59400000000
15,2059,Central,Central,GAS_GT,2020,23.44440000000
