asset,year,dst_region,region,technology,installed,capacity
0,2050,BajaCalif,BajaCalif,GAS_GT,2020,25.24610000000
0,2054,BajaCalif,BajaCalif,GAS_GT,2020,2.52460000000
1,2050,BajaCalif,BajaCalif,GEOTH,2020,6.06170000000
1,2054,BajaCalif,BajaCalif,GEOTH,2020,0.60620000000
2,2050,BajaCalif,BajaCalif,OIL,2020,0.02250000000
2,2054,BajaCalif,BajaCalif,OIL,2020,0.00220000000
4,2050,BajaCalif,BajaCalif,PV_GND,2020,0.07860000000
4,2054,BajaCalif,BajaCalif,PV_GND,2020,0.00790000000
7,2050,BajaCalif,BajaCalif,WIND_ON,2020,0.11230000000
7,2054,BajaCalif,BajaCalif,WIND_ON,2020,0.01120000000
8,2050,BajaCalifSouth,BajaCalifSouth,GAS_GT,2020,1.26850000000
8,2054,BajaCalifSouth,BajaCalifSouth,GAS_GT,2020,0.12680000000
9,2050,BajaCalifSouth,BajaCalifSouth,OIL,2020,5.33210000000
9,2054,BajaCalifSouth,BajaCalifSouth,OIL,2020,0.53320000000
11,2050,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,0.93170000000
11,2054,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,0.09320000000
14,2050,BajaCalifSouth,BajaCalifSouth,WIND_ON,2020,0.56130000000
14,2054,BajaCalifSouth,BajaCalifSouth,WIND_ON,2020,0.05610000000
15,2050,Central,Central,BIO,2020,0.01120000000
15,2054,Central,Central,BIO,2020,0.00110000000
19,2050,Central,Central,GAS_GT,2020,46.88880000000
19,2050,Eastern,Central,GAS_GT,2020,12.70500000000
19,2050,Western,Central,GAS_GT,2020,15.18800000000
19,2054,Central,Central,GAS_GT,2020,4.68890000000
19,2054,Eastern,Central,GAS_GT,2020,1.27050000000
19,2054,Western,Central,GAS_GT,2020,1.51880000000
21,2050,Central,Central,HYD,2020,0.90930000000
21,2054,Central,Central,HYD,2020,0.09090000000
22,2050,Central,Central,OIL,2020,1.54910000000
22,2054,Central,Central,OIL,2020,0.15490000000
23,2050,Central,Central,PV_GND,2020,0.23570000000
23,2054,Central,Central,PV_GND,2020,0.02360000000
24,2050,Eastern,Eastern,BIO,2020,1.85220000000
24,2054,Eastern,Eastern,BIO,2020,0.18520000000
30,2050,Eastern,Eastern,GAS_GT,2020,50.81990000000
30,2050,Peninsular,Eastern,GAS_GT,2020,9.92890000000
30,2054,Eastern,Eastern,GAS_GT,2020,5.08200000000
30,2054,Peninsular,Eastern,GAS_GT,2020,0.99290000000
32,2050,Eastern,Eastern,HYD,2020,75.10960000000
32,2054,Eastern,Eastern,HYD,2020,7.51100000000
33,2050,Eastern,Eastern,NUCL,2020,18.18520000000
33,2054,Eastern,Eastern,NUCL,2020,1.81850000000
34,2050,Eastern,Eastern,OIL,2020,3.27780000000
34,2054,Eastern,Eastern,OIL,2020,0.32780000000
36,2050,Eastern,Eastern,WIND_ON,2020,31.07210000000
36,2054,Eastern,Eastern,WIND_ON,2020,3.10720000000
38,2050,North,North,BIO,2020,0.10100000000
38,2054,North,North,BIO,2020,0.01010000000
41,2050,North,North,GAS_GT,2020,49.10020000000
41,2054,North,North,GAS_GT,2020,4.91000000000
43,2050,North,North,HYD,2020,0.31430000000
43,2054,North,North,HYD,2020,0.03140000000
45,2050,North,North,OIL,2020,1.29090000000
45,2054,North,North,OIL,2020,0.12910000000
46,2050,North,North,PV_GND,2020,12.74090000000
46,2054,North,North,PV_GND,2020,1.27410000000
47,2050,Northeast,Northeast,BIO,2020,0.21330000000
47,2054,Northeast,Northeast,BIO,2020,0.02130000000
48,2050,Northeast,Northeast,COAL,2020,14.81760000000
48,2054,Northeast,Northeast,COAL,2020,1.48180000000
49,2050,Northeast,Northeast,GAS_GT,2020,161.18640000000
49,2054,Northeast,Northeast,GAS_GT,2020,16.11860000000
52,2050,Northeast,Northeast,HYD,2020,1.32460000000
52,2054,Northeast,Northeast,HYD,2020,0.13250000000
54,2050,Northeast,Northeast,OIL,2020,2.51450000000
54,2054,Northeast,Northeast,OIL,2020,0.25150000000
55,2050,Northeast,Northeast,PV_GND,2020,5.20860000000
55,2054,Northeast,Northeast,PV_GND,2020,0.52090000000
56,2050,Northeast,Northeast,WIND_ON,2020,28.31060000000
56,2054,Northeast,Northeast,WIND_ON,2020,2.83110000000
59,2050,Northwest,Northwest,GAS_GT,2020,52.43640000000
59,2050,North,Northwest,GAS_GT,2020,14.73000000000
59,2054,Northwest,Northwest,GAS_GT,2020,5.24360000000
59,2054,North,Northwest,GAS_GT,2020,1.47300000000
61,2050,Northwest,Northwest,HYD,2020,10.77640000000
61,2054,Northwest,Northwest,HYD,2020,1.07760000000
63,2050,Northwest,Northwest,OIL,2020,0.62860000000
63,2054,Northwest,Northwest,OIL,2020,0.06290000000
64,2050,Northwest,Northwest,PV_GND,2020,5.11880000000
64,2054,Northwest,Northwest,PV_GND,2020,0.51190000000
65,2050,Northwest,Northwest,WIND_ON,2020,0.02250000000
65,2054,Northwest,Northwest,WIND_ON,2020,0.00220000000
66,2050,Peninsular,Peninsular,GAS_GT,2020,9.92890000000
66,2054,Peninsular,Peninsular,GAS_GT,2020,0.99290000000
67,2050,Peninsular,Peninsular,OIL,2020,0.17960000000
67,2054,Peninsular,Peninsular,OIL,2020,0.01800000000
